Tran ID,Cat,Item,Qty,Unit Price
40982,vegetables,potatos,2,1.97
40982,fruits,grapes,1,3.2
40987,legumes,lentils,2,1.73
40987,fruits,apples,5,9.6
40987,fruits,apples,4,9.6
40995,fruits,apples,4,9.6
41002,fruits,oranges,2,9.44
41002,legumes,chickpeas,3,5.12
41002,fruits,oranges,3,9.44
41002,legumes,black-eyed peas,1,8.23
41009,fruits,apples,3,9.6
41009,vegetables,lettuce,3,9.11
41009,vegetables,broccoli,3,2.18
41031,legumes,black-eyed peas,3,8.23
41031,vegetables,potatos,4,1.97
41031,vegetables,lettuce,5,9.11
41033,fruits,apples,4,9.6
41041,legumes,chickpeas,2,5.12
41041,fruits,bananas,5,6.72
41041,fruits,apples,1,9.6
41044,legumes,black-eyed peas,1,8.23
41044,vegetables,carrots,4,6.05
41044,fruits,grapes,5,3.2
41048,legumes,lentils,5,1.73
41048,legumes,chickpeas,2,5.12
41048,fruits,bananas,2,6.72
41048,legumes,navy beans,5,0.24
41058,fruits,grapes,4,3.2
41058,legumes,chickpeas,1,5.12
41058,legumes,chickpeas,4,5.12
41058,vegetables,carrots,1,6.05
41067,fruits,bananas,1,6.72
41067,legumes,black-eyed peas,4,8.23
41067,vegetables,potatos,1,1.97
41067,vegetables,broccoli,3,2.18
41074,fruits,apples,3,9.6
41074,vegetables,carrots,2,6.05
41074,legumes,navy beans,5,0.24
41074,fruits,grapes,2,3.2
41082,legumes,navy beans,1,0.24
41093,vegetables,broccoli,5,2.18
41104,vegetables,carrots,4,6.05
41104,legumes,lentils,1,1.73
41115,legumes,chickpeas,1,5.12
41115,fruits,grapes,5,3.2
41115,legumes,black-eyed peas,1,8.23
41115,fruits,oranges,3,9.44
41122,legumes,chickpeas,4,5.12
41129,fruits,apples,4,9.6
41130,vegetables,carrots,1,6.05
41130,vegetables,carrots,2,6.05
41130,fruits,oranges,2,9.44
41137,vegetables,potatos,5,1.97
41137,vegetables,potatos,1,1.97
41137,vegetables,broccoli,5,2.18
41137,vegetables,broccoli,5,2.18
41140,legumes,black-eyed peas,1,8.23
41140,fruits,grapes,3,3.2
41142,fruits,grapes,5,3.2
41142,vegetables,potatos,1,1.97
41142,fruits,bananas,4,6.72
41151,vegetables,broccoli,2,2.18
41157,fruits,apples,5,9.6
41157,legumes,lentils,2,1.73
41157,vegetables,lettuce,1,9.11
41157,legumes,navy beans,3,0.24
41161,fruits,apples,1,9.6
41161,vegetables,lettuce,1,9.11
41161,fruits,grapes,2,3.2
41171,vegetables,potatos,3,1.97
41171,fruits,oranges,3,9.44
41171,fruits,apples,5,9.6
41172,legumes,navy beans,1,0.24
41172,fruits,grapes,2,3.2
41180,legumes,navy beans,1,0.24
41184,legumes,lentils,1,1.73
41184,vegetables,potatos,3,1.97
41194,legumes,chickpeas,2,5.12
41194,fruits,bananas,5,6.72
41194,legumes,navy beans,3,0.24
41202,fruits,bananas,1,6.72
41203,legumes,chickpeas,5,5.12
41211,vegetables,carrots,2,6.05
41211,vegetables,broccoli,1,2.18
41211,legumes,black-eyed peas,3,8.23
41211,fruits,grapes,1,3.2
41216,vegetables,lettuce,3,9.11
41222,legumes,lentils,3,1.73
41222,legumes,chickpeas,3,5.12
41222,vegetables,lettuce,3,9.11
41222,legumes,lentils,1,1.73
41234,legumes,black-eyed peas,5,8.23
41234,legumes,lentils,3,1.73
41234,fruits,oranges,5,9.44
41234,legumes,chickpeas,5,5.12
41237,vegetables,lettuce,1,9.11
41237,vegetables,lettuce,5,9.11
41244,legumes,NAVY BEANS,3,0.24
41244,Fruits,GRAPES,1,3.2
41244,legumes,Black-eyed peas,5,8.23
41245,legumes,lentils,4,1.73
41245,vegetables,carrots,3,6.05
41246,legumes,chickpeas,5,5.12
41246,vegetables,broccoli,1,2.18
41246,vegetables,carrots,1,6.05
41246,fruits,oranges,1,9.44
41252,vegetables,lettuce,1,9.11
41252,fruits,grapes,4,3.2
41261,fruits,grapes,3,3.2
41264,vegetables,carrots,3,6.05
41264,fruits,apples,1,9.6
41266,fruits,bananas,2,6.72
41274,VEGETABLES,Potatos,2,1.97
41274,legumes,CHICKPEAS,1,5.12
41277,fruits,oranges,2,9.44
41277,legumes,black-eyed peas,3,8.23
41288,fruits,grapes,4,3.2
41288,fruits,grapes,2,3.2
41288,fruits,oranges,1,9.44
41296,vegetables,broccoli,1,2.18
41296,vegetables,lettuce,2,9.11
41307,legumes,chickpeas,1,5.12
41307,vegetables,lettuce,3,9.11
41307,legumes,lentils,1,1.73
41307,legumes,chickpeas,2,5.12
41311,vegetables,carrots,5,6.05
41317,legumes,lentils,2,1.73
41319,fruits,bananas,3,6.72
41319,vegetables,carrots,5,6.05
41319,legumes,black-eyed peas,4,8.23
41329,vegetables,potatos,1,1.97
41329,fruits,apples,2,9.6
41329,vegetables,lettuce,2,9.11
41331,,,4,9.6
41331,,,1,
41337,fruits,grapes,4,3.2
41337,vegetables,broccoli,2,2.18
41350,fruits,grapes,2,3.2
41350,vegetables,carrots,2,6.05
41350,vegetables,lettuce,1,9.11
41350,fruits,bananas,2,6.72
41353,fruits,oranges,2,9.44
41353,legumes,lentils,1,1.73
41353,legumes,black-eyed peas,2,8.23
41360,legumes,black-eyed peas,4,8.23
41360,fruits,bananas,3,6.72
41360,legumes,navy beans,2,0.24
41360,fruits,apples,2,9.6
41364,vegetables,lettuce,5,9.11
41364,legumes,lentils,2,1.73
41373,fruits,apples,1,9.6
41373,vegetables,carrots,5,6.05
41377,fruits,bananas,2,6.72
41377,vegetables,potatos,5,1.97
41377,fruits,oranges,2,9.44
41378,fruits,apples,1,9.6
41378,vegetables,broccoli,1,2.18
41378,legumes,lentils,2,1.73
41385,vegetables,carrots,1,6.05
41385,vegetables,carrots,4,6.05
41385,fruits,apples,2,9.6
41393,vegetables,carrots,4,6.05
41393,vegetables,carrots,3,6.05
41393,vegetables,broccoli,5,2.18
41400,legumes,black-eyed peas,3,8.23
41400,vegetables,lettuce,3,9.11
41410,legumes,lentils,1,1.73
41417,legumes,chickpeas,3,5.12
41423,vegetables,carrots,4,6.05
41423,fruits,grapes,4,3.2
41423,fruits,bananas,5,6.72
41423,fruits,oranges,4,9.44
41432,legumes,black-eyed peas,5,8.23
41432,fruits,oranges,5,9.44
41437,legumes,chickpeas,1,5.12
41437,legumes,lentils,1,1.73
41437,fruits,bananas,3,6.72
41437,fruits,bananas,2,6.72
41447,fruits,bananas,1,6.72
41453,legumes,navy beans,4,0.24
41464,vegetables,lettuce,5,9.11
41464,legumes,chickpeas,3,5.12
41476,vegetables,potatos,5,1.97
41476,vegetables,lettuce,4,9.11
41476,vegetables,carrots,2,6.05
41476,fruits,apples,4,9.6
41496,legumes,black-eyed peas,3,8.23
41503,vegetables,carrots,5,6.05
41508,vegetables,lettuce,2,9.11
41508,vegetables,carrots,1,6.05
41508,vegetables,broccoli,5,2.18
41508,fruits,oranges,3,9.44
41509,legumes,lentils,1,1.73
41509,vegetables,potatos,2,1.97
41509,fruits,apples,4,9.6
41509,legumes,navy beans,3,0.24
41513,vegetables,broccoli,4,2.18
41513,fruits,grapes,2,3.2
41524,vegetables,potatos,2,1.97
41524,vegetables,carrots,4,6.05
41524,legumes,navy beans,4,0.24
41525,legumes,chickpeas,2,5.12
41549,legumes,chickpeas,4,5.12
41549,legumes,lentils,1,1.73
41557,legumes,chickpeas,5,5.12
41557,fruits,bananas,3,6.72
41558,legumes,lentils,2,1.73
41558,fruits,oranges,4,9.44
41566,legumes,chickpeas,4,5.12
41566,vegetables,potatos,5,1.97
41573,fruits,grapes,4,3.2
41573,fruits,oranges,2,9.44
41575,vegetables,broccoli,3,2.18
41575,legumes,chickpeas,2,5.12
41575,vegetables,lettuce,1,9.11
41575,fruits,apples,5,9.6
41579,legumes,lentils,3,1.73
41579,legumes,black-eyed peas,4,8.23
41579,legumes,black-eyed peas,5,8.23
41585,fruits,apples,1,9.6
41585,legumes,lentils,3,1.73
41596,fruits,apples,2,9.6
41606,vegetables,broccoli,3,2.18
41606,vegetables,potatos,5,1.97
41606,fruits,bananas,1,6.72
41616,fruits,oranges,5,9.44
41618,vegetables,carrots,4,6.05
41618,vegetables,potatos,3,1.97
41618,vegetables,carrots,1,6.05
41618,legumes,black-eyed peas,4,8.23
41624,vegetables,carrots,1,6.05
41624,vegetables,broccoli,5,2.18
41624,vegetables,potatos,1,1.97
41629,vegetables,lettuce,3,9.11
41630,vegetables,,4,1.97
41630,FRUITS,Bananas,4,6.72
41630,Fruits,,3,6.72
41630,,BANANAS,1,6.72
41632,legumes,chickpeas,4,5.12
41632,fruits,apples,1,9.6
41632,vegetables,lettuce,3,9.11
41632,legumes,black-eyed peas,5,8.23
41637,vegetables,potatos,3,1.97
41637,fruits,grapes,3,3.2
41637,fruits,apples,4,9.6
41637,fruits,grapes,5,3.2
41648,fruits,apples,3,9.6
41648,fruits,grapes,3,3.2
41653,fruits,oranges,5,9.44
41653,vegetables,potatos,4,1.97
41660,legumes,navy beans,1,0.24
41661,fruits,grapes,3,3.2
41661,legumes,black-eyed peas,4,8.23
41661,fruits,apples,3,9.6
41670,fruits,bananas,5,6.72
41670,vegetables,potatos,5,1.97
41670,vegetables,potatos,5,1.97
41670,fruits,grapes,3,3.2
41677,legumes,chickpeas,1,5.12
41677,fruits,oranges,3,9.44
41677,vegetables,potatos,1,1.97
41677,vegetables,broccoli,2,2.18
41680,vegetables,lettuce,5,9.11
41680,vegetables,potatos,3,1.97
41688,fruits,oranges,1,9.44
41688,fruits,apples,5,9.6
41688,legumes,lentils,5,1.73
41688,legumes,black-eyed peas,1,8.23
41690,legumes,navy beans,5,0.24
41690,vegetables,broccoli,2,2.18
41692,fruits,oranges,4,9.44
41692,fruits,apples,4,9.6
41702,legumes,black-eyed peas,3,8.23
41702,legumes,chickpeas,4,5.12
41702,vegetables,broccoli,4,2.18
41702,fruits,bananas,3,6.72
41713,vegetables,broccoli,4,2.18
41713,fruits,bananas,2,6.72
41713,legumes,navy beans,1,0.24
41714,legumes,chickpeas,3,5.12
41714,legumes,black-eyed peas,5,8.23
41714,vegetables,lettuce,2,9.11
41714,fruits,grapes,4,3.2
41729,legumes,black-eyed peas,4,8.23
41729,fruits,bananas,5,6.72
41735,fruits,oranges,3,9.44
41735,fruits,bananas,3,6.72
41735,vegetables,lettuce,5,9.11
41741,legumes,lentils,2,1.73
41741,fruits,oranges,2,9.44
41741,vegetables,potatos,2,1.97
41741,vegetables,carrots,5,6.05
41751,vegetables,lettuce,1,9.11
41751,legumes,black-eyed peas,1,8.23
41751,legumes,navy beans,4,0.24
41759,legumes,black-eyed peas,5,8.23
41769,fruits,oranges,5,9.44
41769,vegetables,lettuce,3,9.11
41771,vegetables,lettuce,5,9.11
41778,fruits,oranges,5,9.44
41778,fruits,grapes,2,3.2
41778,legumes,black-eyed peas,3,8.23
41782,fruits,bananas,3,6.72
41793,legumes,black-eyed peas,4,8.23
41793,fruits,grapes,4,3.2
41795,legumes,chickpeas,3,5.12
41795,fruits,grapes,1,3.2
41795,vegetables,potatos,1,1.97
41795,legumes,chickpeas,3,5.12
41801,vegetables,carrots,5,6.05
41801,fruits,grapes,3,3.2
41801,fruits,grapes,5,3.2
41801,vegetables,potatos,2,1.97
41821,fruits,apples,3,9.6
41829,legumes,lentils,1,1.73
41838,legumes,black-eyed peas,4,8.23
41838,legumes,navy beans,1,0.24
41838,fruits,bananas,1,6.72
41839,legumes,navy beans,5,0.24
41840,fruits,grapes,2,3.2
41849,fruits,apples,3,9.6
41856,legumes,black-eyed peas,3,8.23
41856,fruits,apples,4,9.6
41856,legumes,chickpeas,3,5.12
41863,legumes,black-eyed peas,3,8.23
41863,vegetables,lettuce,4,9.11
41863,fruits,apples,4,9.6
41873,fruits,bananas,5,6.72
41873,legumes,lentils,2,1.73
41873,fruits,apples,5,9.6
41873,vegetables,lettuce,2,9.11
41882,vegetables,lettuce,5,9.11
41882,legumes,black-eyed peas,1,8.23
41883,legumes,lentils,4,1.73
41883,legumes,black-eyed peas,2,8.23
41883,vegetables,carrots,3,6.05
41890,fruits,oranges,5,9.44
41899,legumes,navy beans,2,0.24
41904,fruits,bananas,2,6.72
41904,legumes,chickpeas,4,5.12
41904,legumes,black-eyed peas,5,8.23
41908,legumes,lentils,2,1.73
41918,legumes,navy beans,3,0.24
41918,vegetables,lettuce,3,9.11
41923,fruits,bananas,2,6.72
41923,legumes,navy beans,3,0.24
41925,fruits,apples,1,9.6
41931,fruits,bananas,1,6.72
41931,legumes,chickpeas,5,5.12
41933,vegetables,carrots,2,6.05
41933,legumes,black-eyed peas,2,8.23
41933,legumes,chickpeas,1,5.12
41934,vegetables,carrots,1,6.05
41934,vegetables,broccoli,5,2.18
41934,fruits,oranges,2,9.44
41937,fruits,apples,5,9.6
41937,legumes,black-eyed peas,4,8.23
41937,legumes,lentils,5,1.73
41937,legumes,chickpeas,1,5.12
41948,legumes,navy beans,2,0.24
41955,legumes,lentils,2,1.73
41956,fruits,oranges,2,9.44
41956,legumes,chickpeas,3,5.12
41968,vegetables,broccoli,2,2.18
41968,legumes,lentils,3,1.73
41968,vegetables,carrots,2,6.05
41968,vegetables,broccoli,5,2.18
41975,fruits,bananas,4,6.72
41975,fruits,apples,2,9.6
41986,vegetables,lettuce,2,9.11
41986,fruits,apples,5,9.6
41986,legumes,chickpeas,4,5.12
41988,legumes,lentils,2,1.73
41988,vegetables,carrots,4,6.05
41988,fruits,bananas,3,6.72
41997,fruits,bananas,2,6.72
41997,vegetables,potatos,4,1.97
41997,vegetables,lettuce,4,9.11
41997,legumes,navy beans,2,0.24
42005,fruits,grapes,3,3.2
42015,legumes,navy beans,5,0.24
42015,legumes,chickpeas,1,5.12
42015,legumes,black-eyed peas,3,8.23
42015,fruits,oranges,5,9.44
42024,legumes,lentils,1,1.73
42024,fruits,apples,3,9.6
42024,vegetables,lettuce,4,9.11
42024,fruits,apples,4,9.6
42025,fruits,oranges,4,9.44
42025,fruits,oranges,4,9.44
42036,fruits,bananas,4,6.72
42036,fruits,apples,1,9.6
42036,fruits,oranges,3,9.44
42047,legumes,navy beans,3,0.24
42047,vegetables,broccoli,3,2.18
42047,legumes,black-eyed peas,1,8.23
42058,vegetables,potatos,1,1.97
42058,vegetables,lettuce,3,9.11
42058,fruits,bananas,3,6.72
42061,fruits,oranges,2,9.44
42061,legumes,lentils,5,1.73
42070,legumes,chickpeas,1,5.12
42070,fruits,oranges,1,9.44
42070,legumes,black-eyed peas,5,8.23
42070,fruits,grapes,2,3.2
42088,fruits,apples,4,9.6
42098,legumes,lentils,4,1.73
42098,fruits,oranges,5,9.44
42105,vegetables,lettuce,1,9.11
42105,legumes,black-eyed peas,3,8.23
42112,legumes,black-eyed peas,1,8.23
42112,fruits,apples,4,9.6
42112,legumes,black-eyed peas,1,8.23
42112,fruits,apples,1,9.6
42117,fruits,bananas,3,6.72
42117,legumes,navy beans,2,0.24
42117,fruits,oranges,5,9.44
42117,fruits,oranges,4,9.44
42131,legumes,navy beans,3,0.24
42147,legumes,black-eyed peas,3,8.23
42147,fruits,oranges,4,9.44
42148,vegetables,carrots,5,6.05
42148,legumes,lentils,1,1.73
42148,fruits,bananas,4,6.72
42158,legumes,lentils,4,1.73
42158,legumes,lentils,3,1.73
42168,legumes,navy beans,3,0.24
42168,fruits,grapes,4,3.2
42168,legumes,chickpeas,2,5.12
42177,vegetables,potatos,5,1.97
42177,vegetables,potatos,3,1.97
42177,legumes,black-eyed peas,5,8.23
42178,vegetables,broccoli,1,2.18
42178,vegetables,broccoli,4,2.18
42178,vegetables,potatos,4,1.97
42178,legumes,navy beans,3,0.24
42184,fruits,oranges,4,9.44
42184,vegetables,lettuce,2,9.11
42184,fruits,oranges,5,9.44
42184,fruits,bananas,3,6.72
42192,fruits,grapes,5,3.2
42192,legumes,navy beans,2,0.24
42192,legumes,black-eyed peas,1,8.23
42192,vegetables,carrots,2,6.05
42204,fruits,grapes,1,3.2
42204,legumes,lentils,4,1.73
42213,vegetables,lettuce,2,9.11
42223,fruits,apples,3,9.6
42223,legumes,lentils,4,1.73
42224,vegetables,carrots,3,6.05
42224,vegetables,broccoli,1,2.18
42229,vegetables,carrots,3,6.05
42229,fruits,grapes,1,3.2
42229,legumes,chickpeas,4,5.12
42248,fruits,bananas,2,6.72
42248,fruits,bananas,5,6.72
42248,fruits,apples,4,9.6
42259,legumes,lentils,2,1.73
42259,vegetables,broccoli,4,2.18
42259,legumes,lentils,1,1.73
42259,fruits,oranges,3,9.44
42268,legumes,chickpeas,4,5.12
42268,vegetables,lettuce,2,9.11
42268,legumes,lentils,5,1.73
42269,fruits,apples,4,9.6
42269,legumes,chickpeas,2,5.12
42269,vegetables,broccoli,4,2.18
42269,legumes,black-eyed peas,5,8.23
42284,fruits,bananas,5,6.72
42288,fruits,bananas,4,6.72
42288,legumes,chickpeas,4,5.12
42288,fruits,bananas,4,6.72
42288,fruits,apples,3,9.6
42298,vegetables,carrots,3,6.05
42305,legumes,navy beans,5,0.24
42305,vegetables,carrots,1,6.05
42311,fruits,oranges,2,9.44
42314,vegetables,potatos,3,1.97
42314,vegetables,carrots,4,6.05
42321,fruits,bananas,4,6.72
42321,fruits,apples,3,9.6
42321,vegetables,carrots,5,6.05
42321,legumes,black-eyed peas,4,8.23
42322,legumes,chickpeas,5,5.12
42322,fruits,apples,5,9.6
42327,,APPLES,1,9.6
42327,,Black-eyed peas,3,
42327,,Chickpeas,2,
42327,FRUITS,GRAPES,1,3.2
42331,fruits,grapes,5,3.2
42331,legumes,lentils,3,1.73
42331,fruits,oranges,2,9.44
42331,legumes,black-eyed peas,3,8.23
42339,legumes,navy beans,3,0.24
42339,vegetables,potatos,2,1.97
42339,legumes,chickpeas,2,5.12
42354,fruits,bananas,3,6.72
42354,legumes,chickpeas,2,5.12
42354,vegetables,broccoli,2,2.18
42354,legumes,navy beans,1,0.24
42364,vegetables,carrots,1,6.05
42364,legumes,chickpeas,2,5.12
42364,vegetables,carrots,1,6.05
42364,fruits,bananas,3,6.72
42365,fruits,grapes,4,3.2
42365,legumes,black-eyed peas,3,8.23
42365,legumes,chickpeas,3,5.12
42366,fruits,apples,3,9.6
42366,vegetables,broccoli,5,2.18
42370,fruits,apples,1,9.6
42372,fruits,oranges,2,9.44
42382,legumes,navy beans,3,0.24
42382,vegetables,broccoli,2,2.18
42382,legumes,navy beans,3,0.24
42392,vegetables,lettuce,2,9.11
42392,fruits,oranges,5,9.44
42392,fruits,apples,4,9.6
42400,legumes,navy beans,5,0.24
42409,vegetables,broccoli,3,2.18
42409,vegetables,carrots,4,6.05
42418,legumes,lentils,1,1.73
42420,fruits,bananas,1,6.72
42420,fruits,bananas,3,6.72
42420,legumes,black-eyed peas,5,8.23
42420,fruits,apples,4,9.6
42426,fruits,apples,1,9.6
42433,fruits,apples,4,9.6
42433,fruits,bananas,2,6.72
42440,fruits,apples,4,9.6
42448,vegetables,carrots,3,6.05
42448,vegetables,carrots,4,6.05
42458,vegetables,broccoli,5,2.18
42469,legumes,navy beans,3,0.24
42469,legumes,black-eyed peas,1,8.23
42472,vegetables,carrots,1,6.05
42472,fruits,grapes,4,3.2
42480,legumes,lentils,4,1.73
42480,vegetables,lettuce,1,9.11
42480,fruits,grapes,5,3.2
42499,fruits,oranges,5,9.44
42501,legumes,lentils,2,1.73
42501,vegetables,broccoli,5,2.18
42501,vegetables,potatos,1,1.97
42503,vegetables,broccoli,5,2.18
42503,fruits,grapes,3,3.2
42510,vegetables,lettuce,3,9.11
42510,legumes,lentils,1,1.73
42510,vegetables,lettuce,5,9.11
42510,fruits,grapes,1,3.2
42519,legumes,navy beans,5,0.24
42519,fruits,oranges,4,9.44
42523,legumes,black-eyed peas,2,8.23
42523,fruits,oranges,5,9.44
42523,legumes,black-eyed peas,5,8.23
42534,legumes,black-eyed peas,5,8.23
42534,legumes,black-eyed peas,2,8.23
42543,fruits,bananas,2,6.72
42544,fruits,apples,5,9.6
42544,legumes,black-eyed peas,4,8.23
42544,fruits,apples,2,9.6
42544,vegetables,broccoli,1,2.18
42551,legumes,black-eyed peas,3,8.23
42551,fruits,apples,4,9.6
42551,fruits,oranges,4,9.44
42569,legumes,black-eyed peas,5,8.23
42569,vegetables,potatos,2,1.97
42569,vegetables,broccoli,1,2.18
42577,legumes,lentils,2,1.73
42577,vegetables,broccoli,3,2.18
42577,vegetables,carrots,3,6.05
42582,legumes,chickpeas,2,5.12
42586,fruits,bananas,4,6.72
42586,fruits,bananas,2,6.72
42588,legumes,navy beans,4,0.24
42588,fruits,grapes,2,3.2
42588,vegetables,potatos,4,1.97
42588,legumes,navy beans,1,0.24
42599,fruits,grapes,5,3.2
42599,vegetables,potatos,2,1.97
42599,legumes,navy beans,1,0.24
42599,fruits,bananas,5,6.72
42610,fruits,grapes,4,3.2
42610,vegetables,potatos,5,1.97
42611,vegetables,carrots,3,6.05
42616,legumes,navy beans,5,0.24
42616,legumes,navy beans,4,0.24
42616,vegetables,broccoli,2,2.18
42624,legumes,black-eyed peas,3,8.23
42635,fruits,bananas,1,6.72
42635,fruits,grapes,2,3.2
42635,vegetables,broccoli,1,2.18
42635,legumes,lentils,3,1.73
42640,vegetables,broccoli,4,2.18
42644,legumes,lentils,1,1.73
42650,legumes,black-eyed peas,5,8.23
42650,fruits,oranges,4,9.44
42650,vegetables,potatos,5,1.97
42655,legumes,navy beans,3,0.24
42655,fruits,grapes,4,3.2
42665,fruits,oranges,3,9.44
42665,legumes,navy beans,4,0.24
42665,vegetables,broccoli,2,2.18
42665,legumes,navy beans,5,0.24
42676,vegetables,carrots,4,6.05
42676,legumes,navy beans,2,0.24
42676,legumes,lentils,5,1.73
42680,vegetables,lettuce,5,9.11
42687,vegetables,lettuce,4,9.11
42687,fruits,grapes,4,3.2
42689,fruits,apples,4,9.6
42689,legumes,lentils,3,1.73
42689,fruits,apples,4,9.6
42689,fruits,oranges,5,9.44
42698,legumes,black-eyed peas,3,8.23
42704,legumes,chickpeas,2,5.12
42704,vegetables,lettuce,5,9.11
42709,vegetables,carrots,1,6.05
42717,legumes,lentils,2,1.73
42721,vegetables,potatos,1,1.97
42721,legumes,black-eyed peas,4,8.23
42721,fruits,oranges,3,9.44
42729,vegetables,lettuce,1,9.11
42748,vegetables,broccoli,3,2.18
42748,vegetables,lettuce,5,9.11
42748,vegetables,lettuce,5,9.11
42749,legumes,black-eyed peas,5,8.23
42756,fruits,apples,3,9.6
42756,legumes,chickpeas,5,5.12
42764,legumes,black-eyed peas,2,8.23
42764,vegetables,potatos,3,1.97
42764,vegetables,broccoli,5,2.18
42773,vegetables,potatos,3,1.97
42773,fruits,grapes,5,3.2
42773,fruits,bananas,2,6.72
42782,legumes,chickpeas,4,5.12
42782,fruits,bananas,4,6.72
42782,vegetables,broccoli,3,2.18
42782,vegetables,broccoli,5,2.18
42786,fruits,oranges,3,9.44
42792,fruits,bananas,2,6.72
42792,fruits,apples,1,9.6
42799,vegetables,broccoli,5,2.18
42799,vegetables,lettuce,1,9.11
42799,vegetables,potatos,3,1.97
42829,vegetables,broccoli,4,2.18
42829,fruits,oranges,4,9.44
42829,legumes,navy beans,3,0.24
42837,vegetables,broccoli,3,2.18
42837,vegetables,potatos,3,1.97
42837,vegetables,lettuce,2,9.11
42842,vegetables,potatos,3,1.97
42842,legumes,navy beans,1,0.24
42842,legumes,lentils,5,1.73
42847,fruits,oranges,2,9.44
42847,legumes,lentils,3,1.73
42847,fruits,apples,5,9.6
42847,fruits,oranges,2,9.44
42855,fruits,grapes,3,3.2
42855,vegetables,lettuce,1,9.11
42855,fruits,oranges,2,9.44
42870,fruits,oranges,5,9.44
42870,fruits,apples,4,9.6
42870,fruits,grapes,3,3.2
42870,vegetables,broccoli,5,2.18
42881,fruits,apples,5,9.6
42881,fruits,grapes,4,3.2
42891,fruits,bananas,5,6.72
42891,legumes,lentils,5,1.73
42904,legumes,chickpeas,2,5.12
42904,legumes,navy beans,3,0.24
42908,vegetables,lettuce,5,9.11
42908,fruits,oranges,5,9.44
42908,legumes,lentils,5,1.73
42908,fruits,grapes,2,3.2
42921,fruits,grapes,4,3.2
42925,legumes,black-eyed peas,1,8.23
42925,legumes,chickpeas,1,5.12
42925,fruits,oranges,3,9.44
42926,legumes,lentils,5,1.73
42926,vegetables,potatos,3,1.97
42930,legumes,black-eyed peas,4,8.23
42930,legumes,lentils,3,1.73
42930,vegetables,potatos,4,1.97
42930,legumes,black-eyed peas,3,8.23
42940,legumes,black-eyed peas,4,8.23
42940,vegetables,carrots,3,6.05
42940,legumes,lentils,3,1.73
42940,fruits,oranges,4,9.44
42942,fruits,grapes,5,3.2
42942,legumes,chickpeas,4,5.12
42942,fruits,bananas,4,6.72
42946,fruits,grapes,2,3.2
42946,vegetables,potatos,4,1.97
42946,fruits,grapes,3,3.2
42946,legumes,chickpeas,1,5.12
42955,fruits,oranges,3,9.44
42957,legumes,black-eyed peas,5,8.23
42960,fruits,apples,2,9.6
42960,legumes,chickpeas,1,5.12
42960,legumes,chickpeas,5,5.12
42965,fruits,bananas,3,6.72
42965,vegetables,broccoli,3,2.18
42977,legumes,black-eyed peas,1,8.23
42977,vegetables,lettuce,4,9.11
42977,fruits,grapes,5,3.2
42977,legumes,lentils,4,1.73
42982,fruits,bananas,1,6.72
42990,vegetables,carrots,2,6.05
42990,legumes,navy beans,3,0.24
42999,fruits,grapes,3,3.2
43002,fruits,bananas,4,6.72
43002,vegetables,broccoli,3,2.18
43021,fruits,apples,2,9.6
43024,fruits,apples,2,9.6
43024,vegetables,broccoli,2,2.18
43024,legumes,lentils,5,1.73
43030,fruits,apples,2,9.6
43030,vegetables,broccoli,4,2.18
43030,legumes,chickpeas,3,5.12
43040,vegetables,broccoli,2,2.18
43043,vegetables,lettuce,3,9.11
43043,vegetables,lettuce,4,9.11
43043,legumes,black-eyed peas,5,8.23
43043,legumes,black-eyed peas,1,8.23
43044,vegetables,lettuce,2,9.11
43052,legumes,navy beans,3,0.24
43052,legumes,navy beans,1,0.24
43069,vegetables,lettuce,1,9.11
43075,vegetables,potatos,3,1.97
43075,fruits,grapes,2,3.2
43075,fruits,oranges,1,9.44
43085,legumes,navy beans,5,0.24
43085,fruits,grapes,1,3.2
43085,legumes,chickpeas,4,5.12
43085,vegetables,lettuce,2,9.11
43088,vegetables,broccoli,3,2.18
43088,legumes,chickpeas,3,5.12
43088,vegetables,potatos,4,1.97
43092,vegetables,carrots,2,6.05
43101,vegetables,lettuce,4,9.11
43101,fruits,grapes,5,3.2
43103,vegetables,potatos,3,1.97
43113,fruits,grapes,4,3.2
43113,fruits,bananas,2,6.72
43113,legumes,chickpeas,5,5.12
43113,fruits,apples,5,9.6
43122,fruits,apples,3,9.6
43122,legumes,lentils,2,1.73
43122,fruits,oranges,5,9.44
43122,fruits,apples,1,9.6
43133,,Bananas,3,6.72
43133,Legumes,,3,1.73
43133,vegetables,,3,
43134,vegetables,potatos,1,1.97
43134,legumes,chickpeas,3,5.12
43138,vegetables,lettuce,3,9.11
43155,fruits,bananas,5,6.72
43155,vegetables,potatos,4,1.97
43155,fruits,apples,5,9.6
43155,legumes,lentils,3,1.73
43166,legumes,chickpeas,1,5.12
43166,legumes,navy beans,1,0.24
43166,fruits,oranges,1,9.44
43176,VEGETABLES,,3,
43176,,,1,0.24
43176,Vegetables,Potatos,4,1.97
43176,,Chickpeas,4,5.12
43204,vegetables,potatos,1,1.97
43204,legumes,black-eyed peas,5,8.23
43215,fruits,bananas,2,6.72
43215,fruits,apples,3,9.6
43215,legumes,chickpeas,1,5.12
43219,legumes,black-eyed peas,4,8.23
43219,vegetables,broccoli,3,2.18
43219,legumes,lentils,4,1.73
43219,legumes,navy beans,5,0.24
43230,fruits,apples,1,9.6
43230,legumes,black-eyed peas,4,8.23
