Tran ID,Cat,Item,Qty,Unit Price
39289,vegetables,broccoli,3,4.36
39289,vegetables,broccoli,2,4.36
39289,legumes,lentils,5,5.09
39294,legumes,lentils,4,5.09
39304,fruits,bananas,3,5.09
39313,vegetables,carrots,5,9.93
39313,vegetables,carrots,5,9.93
39313,fruits,oranges,2,7.89
39322,fruits,grapes,4,8.84
39322,legumes,chickpeas,5,8.18
39322,legumes,black-eyed peas,3,2.96
39329,fruits,oranges,1,7.89
39335,vegetables,lettuce,3,9.69
39335,fruits,bananas,4,5.09
39335,fruits,apples,2,3.85
39335,legumes,chickpeas,3,8.18
39338,legumes,navy beans,3,4.99
39338,vegetables,lettuce,3,9.69
39344,legumes,black-eyed peas,4,2.96
39355,vegetables,carrots,1,9.93
39355,vegetables,lettuce,1,9.69
39355,legumes,navy beans,3,4.99
39355,legumes,lentils,1,5.09
39356,vegetables,broccoli,4,4.36
39363,vegetables,carrots,2,9.93
39372,vegetables,potatos,4,5.6
39372,legumes,lentils,4,5.09
39381,legumes,chickpeas,4,8.18
39381,fruits,apples,2,3.85
39381,vegetables,lettuce,5,9.69
39385,legumes,navy beans,4,4.99
39388,fruits,oranges,3,7.89
39399,legumes,navy beans,2,4.99
39399,fruits,apples,5,3.85
39399,vegetables,lettuce,4,9.69
39399,fruits,bananas,3,5.09
39409,fruits,grapes,1,8.84
39409,vegetables,lettuce,1,9.69
39409,legumes,chickpeas,4,8.18
39409,fruits,oranges,2,7.89
39420,vegetables,broccoli,2,4.36
39420,legumes,lentils,2,5.09
39420,legumes,chickpeas,1,8.18
39420,vegetables,lettuce,1,9.69
39426,vegetables,potatos,5,5.6
39436,,,1,9.93
39445,legumes,lentils,4,5.09
39445,vegetables,broccoli,5,4.36
39451,fruits,bananas,2,5.09
39451,vegetables,lettuce,3,9.69
39451,vegetables,lettuce,2,9.69
39451,vegetables,carrots,3,9.93
39455,LEGUMES,CHICKPEAS,2,8.18
39455,Fruits,Apples,5,3.85
39462,vegetables,potatos,2,5.6
39462,fruits,apples,1,3.85
39462,vegetables,carrots,2,9.93
39463,vegetables,lettuce,1,9.69
39463,legumes,black-eyed peas,5,2.96
39463,vegetables,carrots,2,9.93
39467,fruits,grapes,3,8.84
39467,vegetables,broccoli,2,4.36
39469,vegetables,lettuce,3,9.69
39478,legumes,black-eyed peas,4,2.96
39478,vegetables,potatos,2,5.6
39478,vegetables,lettuce,1,9.69
39491,fruits,apples,4,3.85
39491,legumes,navy beans,3,4.99
39491,legumes,chickpeas,1,8.18
39494,fruits,apples,3,3.85
39511,vegetables,potatos,1,5.6
39511,vegetables,potatos,4,5.6
39518,fruits,bananas,4,5.09
39518,vegetables,carrots,5,9.93
39519,fruits,apples,1,3.85
39519,legumes,lentils,5,5.09
39519,fruits,grapes,5,8.84
39521,fruits,bananas,1,5.09
39521,fruits,bananas,3,5.09
39521,vegetables,lettuce,2,9.69
39549,legumes,lentils,5,5.09
39549,vegetables,broccoli,4,4.36
39549,vegetables,lettuce,3,9.69
39558,fruits,apples,4,3.85
39558,legumes,black-eyed peas,1,2.96
39562,fruits,grapes,1,8.84
39562,legumes,lentils,4,5.09
39562,fruits,bananas,2,5.09
39573,vegetables,lettuce,4,9.69
39573,legumes,chickpeas,3,8.18
39577,legumes,chickpeas,3,8.18
39577,legumes,lentils,2,5.09
39585,fruits,oranges,4,7.89
39585,fruits,bananas,3,5.09
39585,legumes,lentils,2,5.09
39585,vegetables,carrots,4,9.93
39595,fruits,apples,3,3.85
39595,fruits,bananas,2,5.09
39595,vegetables,lettuce,5,9.69
39614,fruits,bananas,1,5.09
39616,vegetables,lettuce,2,9.69
39616,vegetables,broccoli,2,4.36
39635,vegetables,carrots,4,9.93
39635,vegetables,lettuce,2,9.69
39650,vegetables,lettuce,4,9.69
39657,legumes,chickpeas,2,8.18
39657,vegetables,lettuce,4,9.69
39657,fruits,grapes,2,8.84
39668,fruits,grapes,1,8.84
39668,vegetables,potatos,2,5.6
39668,vegetables,carrots,2,9.93
39687,vegetables,carrots,4,9.93
39687,vegetables,broccoli,3,4.36
39696,legumes,lentils,1,5.09
39696,fruits,oranges,5,7.89
39703,vegetables,potatos,1,5.6
39703,legumes,lentils,3,5.09
39703,vegetables,carrots,1,9.93
39703,legumes,navy beans,2,4.99
39714,vegetables,lettuce,4,9.69
39714,fruits,apples,1,3.85
39714,fruits,bananas,3,5.09
39715,legumes,chickpeas,5,8.18
39715,legumes,lentils,5,5.09
39715,fruits,oranges,3,7.89
39715,fruits,oranges,3,7.89
39718,vegetables,lettuce,1,9.69
39718,legumes,lentils,5,5.09
39720,legumes,chickpeas,1,8.18
39723,legumes,chickpeas,2,8.18
39723,vegetables,potatos,5,5.6
39723,legumes,black-eyed peas,4,2.96
39731,fruits,grapes,5,8.84
39731,vegetables,lettuce,2,9.69
39731,fruits,bananas,4,5.09
39744,vegetables,carrots,1,9.93
39744,fruits,grapes,3,8.84
39744,vegetables,lettuce,5,9.69
39746,legumes,black-eyed peas,1,2.96
39748,vegetables,potatos,4,5.6
39752,legumes,lentils,1,5.09
39765,legumes,lentils,2,5.09
39765,legumes,chickpeas,2,8.18
39773,vegetables,potatos,2,5.6
39773,fruits,grapes,4,8.84
39773,legumes,black-eyed peas,3,2.96
39775,vegetables,carrots,5,9.93
39775,fruits,apples,5,3.85
39775,vegetables,broccoli,1,4.36
39779,legumes,chickpeas,3,8.18
39779,vegetables,broccoli,3,4.36
39779,vegetables,potatos,1,5.6
39779,vegetables,lettuce,5,9.69
39785,vegetables,potatos,4,5.6
39785,fruits,grapes,1,8.84
39785,fruits,grapes,4,8.84
39788,vegetables,broccoli,3,4.36
39788,vegetables,potatos,4,5.6
39794,legumes,navy beans,1,4.99
39794,fruits,apples,3,3.85
39794,legumes,lentils,2,5.09
39794,vegetables,potatos,4,5.6
39796,legumes,lentils,1,5.09
39796,legumes,chickpeas,2,8.18
39796,fruits,grapes,2,8.84
39802,legumes,lentils,5,5.09
39802,fruits,grapes,5,8.84
39802,fruits,bananas,1,5.09
39811,fruits,grapes,5,8.84
39811,legumes,black-eyed peas,3,2.96
39811,vegetables,carrots,3,9.93
39813,fruits,oranges,3,7.89
39813,vegetables,carrots,1,9.93
39818,legumes,lentils,2,5.09
39821,fruits,oranges,2,7.89
39821,fruits,bananas,4,5.09
39830,vegetables,broccoli,1,4.36
39830,fruits,bananas,3,5.09
39847,vegetables,broccoli,5,4.36
39853,vegetables,carrots,1,9.93
39874,legumes,black-eyed peas,3,2.96
39874,vegetables,broccoli,3,4.36
39883,fruits,grapes,1,8.84
39893,fruits,bananas,3,5.09
39893,fruits,grapes,1,8.84
39893,legumes,chickpeas,4,8.18
39900,fruits,oranges,1,7.89
39900,fruits,bananas,1,5.09
39900,legumes,lentils,2,5.09
39900,legumes,lentils,1,5.09
39907,fruits,bananas,1,5.09
39911,vegetables,carrots,2,9.93
39911,legumes,chickpeas,3,8.18
39916,legumes,lentils,1,5.09
39921,fruits,oranges,5,7.89
39935,vegetables,carrots,5,9.93
39943,vegetables,broccoli,5,4.36
39943,legumes,black-eyed peas,2,2.96
39955,fruits,grapes,5,8.84
39960,fruits,apples,4,3.85
39960,vegetables,potatos,2,5.6
39961,legumes,black-eyed peas,3,2.96
39961,vegetables,carrots,2,9.93
39978,fruits,grapes,2,8.84
39978,fruits,bananas,5,5.09
39978,legumes,lentils,5,5.09
39978,legumes,black-eyed peas,3,2.96
39983,fruits,apples,1,3.85
39983,fruits,grapes,3,8.84
39983,fruits,apples,2,3.85
39983,vegetables,carrots,5,9.93
39987,vegetables,broccoli,1,4.36
39987,vegetables,lettuce,1,9.69
39987,fruits,apples,1,3.85
39987,fruits,oranges,2,7.89
39990,vegetables,lettuce,1,9.69
39990,legumes,lentils,2,5.09
39998,fruits,apples,5,3.85
40008,fruits,bananas,1,5.09
40008,vegetables,carrots,5,9.93
40008,fruits,apples,3,3.85
40021,fruits,apples,1,3.85
40032,vegetables,carrots,2,9.93
40032,legumes,black-eyed peas,4,2.96
40032,vegetables,potatos,4,5.6
40039,fruits,grapes,2,8.84
40059,legumes,navy beans,1,4.99
40066,vegetables,carrots,5,9.93
40072,fruits,bananas,1,5.09
40072,fruits,bananas,2,5.09
40072,vegetables,carrots,5,9.93
40075,fruits,bananas,4,5.09
40075,vegetables,lettuce,4,9.69
40075,legumes,chickpeas,2,8.18
40075,vegetables,lettuce,5,9.69
40083,vegetables,lettuce,3,9.69
40083,legumes,black-eyed peas,5,2.96
40083,fruits,apples,2,3.85
40083,legumes,chickpeas,3,8.18
40085,vegetables,carrots,5,9.93
40085,legumes,chickpeas,1,8.18
40085,vegetables,carrots,2,9.93
40090,vegetables,potatos,2,5.6
40090,legumes,navy beans,4,4.99
40093,vegetables,carrots,4,9.93
40093,fruits,bananas,3,5.09
40093,vegetables,lettuce,1,9.69
40095,vegetables,carrots,3,9.93
40106,vegetables,lettuce,5,9.69
40110,legumes,lentils,4,5.09
40116,vegetables,lettuce,3,9.69
40119,vegetables,carrots,1,9.93
40119,legumes,chickpeas,4,8.18
40119,fruits,bananas,4,5.09
40139,vegetables,potatos,5,5.6
40142,vegetables,carrots,4,9.93
40142,vegetables,lettuce,3,9.69
40153,vegetables,broccoli,5,4.36
40153,legumes,black-eyed peas,1,2.96
40153,vegetables,potatos,3,5.6
40162,vegetables,potatos,2,5.6
40165,fruits,apples,4,3.85
40170,vegetables,lettuce,5,9.69
40170,legumes,lentils,1,5.09
40170,fruits,grapes,4,8.84
40185,legumes,chickpeas,2,8.18
40185,fruits,oranges,4,7.89
40185,legumes,black-eyed peas,4,2.96
40196,legumes,navy beans,5,4.99
40206,vegetables,lettuce,3,9.69
40215,fruits,oranges,5,7.89
40218,vegetables,carrots,3,9.93
40229,legumes,chickpeas,3,8.18
40229,vegetables,carrots,3,9.93
40239,legumes,chickpeas,4,8.18
40239,legumes,navy beans,5,4.99
40240,VEGETABLES,POTATOS,5,5.6
40243,legumes,lentils,1,5.09
40243,fruits,grapes,3,8.84
40243,vegetables,potatos,4,5.6
40243,fruits,oranges,3,7.89
40247,legumes,black-eyed peas,2,2.96
40247,vegetables,broccoli,1,4.36
40247,vegetables,lettuce,4,9.69
40247,vegetables,potatos,2,5.6
40257,vegetables,lettuce,2,9.69
40257,fruits,grapes,5,8.84
40257,fruits,oranges,5,7.89
40257,legumes,lentils,5,5.09
40258,legumes,black-eyed peas,5,2.96
40270,vegetables,carrots,3,9.93
40270,vegetables,potatos,2,5.6
40270,legumes,lentils,4,5.09
40270,fruits,bananas,2,5.09
40284,fruits,apples,1,3.85
40284,legumes,lentils,5,5.09
40294,fruits,grapes,2,8.84
40297,fruits,bananas,3,5.09
40297,vegetables,broccoli,1,4.36
40297,vegetables,broccoli,1,4.36
40297,vegetables,carrots,2,9.93
40305,fruits,bananas,1,5.09
40305,legumes,lentils,4,5.09
40305,vegetables,lettuce,4,9.69
40305,fruits,apples,3,3.85
40316,vegetables,potatos,2,5.6
40316,legumes,lentils,5,5.09
40316,legumes,navy beans,4,4.99
40322,vegetables,potatos,3,5.6
40322,fruits,bananas,3,5.09
40328,legumes,navy beans,4,4.99
40328,legumes,navy beans,2,4.99
40328,fruits,oranges,4,7.89
40339,legumes,navy beans,1,4.99
40342,legumes,lentils,4,5.09
40342,vegetables,carrots,1,9.93
40342,fruits,oranges,3,7.89
40348,legumes,navy beans,1,4.99
40348,fruits,grapes,4,8.84
40348,fruits,grapes,4,8.84
40348,fruits,apples,5,3.85
40353,fruits,oranges,1,7.89
40353,vegetables,lettuce,2,9.69
40353,vegetables,broccoli,5,4.36
40366,vegetables,carrots,4,9.93
40366,fruits,grapes,5,8.84
40366,fruits,oranges,2,7.89
40373,fruits,bananas,4,5.09
40373,vegetables,potatos,4,5.6
40373,fruits,grapes,1,8.84
40395,vegetables,carrots,5,9.93
40400,legumes,navy beans,1,4.99
40400,legumes,black-eyed peas,3,2.96
40411,fruits,oranges,4,7.89
40411,fruits,oranges,5,7.89
40411,legumes,black-eyed peas,3,2.96
40418,legumes,lentils,4,5.09
40418,vegetables,broccoli,1,4.36
40424,fruits,apples,4,3.85
40426,legumes,navy beans,3,4.99
40426,fruits,apples,3,3.85
40426,legumes,black-eyed peas,1,2.96
40426,legumes,chickpeas,2,8.18
40432,legumes,navy beans,4,4.99
40432,legumes,chickpeas,3,8.18
40432,vegetables,lettuce,4,9.69
40432,fruits,grapes,2,8.84
40433,legumes,navy beans,2,4.99
40437,legumes,black-eyed peas,4,2.96
40437,fruits,oranges,5,7.89
40437,vegetables,carrots,1,9.93
40441,fruits,oranges,2,7.89
40442,fruits,bananas,3,5.09
40442,legumes,black-eyed peas,3,2.96
40442,fruits,grapes,3,8.84
40442,fruits,oranges,3,7.89
40447,legumes,black-eyed peas,5,2.96
40449,legumes,black-eyed peas,3,2.96
40449,vegetables,carrots,1,9.93
40449,vegetables,potatos,1,5.6
40458,vegetables,carrots,3,9.93
40458,vegetables,potatos,4,5.6
40458,legumes,navy beans,2,4.99
40458,vegetables,lettuce,3,9.69
40461,fruits,oranges,5,7.89
40461,fruits,grapes,2,8.84
40461,legumes,navy beans,2,4.99
40461,legumes,navy beans,4,4.99
40462,legumes,chickpeas,4,8.18
40462,legumes,black-eyed peas,1,2.96
40462,vegetables,carrots,1,9.93
40462,legumes,chickpeas,3,8.18
40464,legumes,chickpeas,3,8.18
40472,legumes,navy beans,2,4.99
40486,vegetables,lettuce,5,9.69
40486,vegetables,broccoli,5,4.36
40486,legumes,chickpeas,3,8.18
40489,fruits,apples,5,3.85
40489,fruits,apples,3,3.85
40489,fruits,apples,1,3.85
40498,vegetables,carrots,4,9.93
40498,legumes,black-eyed peas,3,2.96
40498,legumes,navy beans,2,4.99
40498,fruits,grapes,5,8.84
40500,fruits,apples,3,3.85
40503,legumes,lentils,3,5.09
40503,legumes,navy beans,1,4.99
40503,vegetables,potatos,4,5.6
40503,vegetables,broccoli,4,4.36
40507,vegetables,potatos,3,5.6
40507,fruits,grapes,4,8.84
40510,vegetables,potatos,1,5.6
40510,fruits,apples,1,3.85
40513,fruits,apples,4,3.85
40513,vegetables,broccoli,5,4.36
40516,legumes,navy beans,5,4.99
40521,legumes,lentils,4,5.09
40521,vegetables,broccoli,5,4.36
40521,vegetables,potatos,4,5.6
40531,vegetables,broccoli,5,4.36
40541,legumes,navy beans,5,4.99
40541,vegetables,potatos,4,5.6
40541,fruits,apples,3,3.85
40541,legumes,lentils,3,5.09
40556,fruits,grapes,5,8.84
40557,vegetables,broccoli,3,4.36
40557,fruits,apples,4,3.85
40557,fruits,bananas,1,5.09
40564,fruits,grapes,1,8.84
40573,vegetables,potatos,3,5.6
40573,legumes,chickpeas,5,8.18
40573,legumes,chickpeas,4,8.18
40573,vegetables,broccoli,4,4.36
40576,fruits,apples,3,3.85
40576,legumes,lentils,4,5.09
40576,fruits,apples,4,3.85
40576,legumes,chickpeas,5,8.18
40587,legumes,chickpeas,4,8.18
40587,fruits,grapes,1,8.84
40587,fruits,grapes,3,8.84
40593,vegetables,potatos,2,5.6
40603,fruits,oranges,2,7.89
40603,legumes,black-eyed peas,2,2.96
40608,vegetables,lettuce,2,9.69
40608,vegetables,potatos,2,5.6
40608,fruits,bananas,2,5.09
40614,legumes,lentils,1,5.09
40614,legumes,navy beans,2,4.99
40615,vegetables,lettuce,1,9.69
40615,legumes,black-eyed peas,4,2.96
40615,fruits,bananas,3,5.09
40615,legumes,navy beans,2,4.99
40619,fruits,bananas,1,5.09
40619,fruits,bananas,5,5.09
40619,fruits,apples,3,3.85
40619,fruits,oranges,4,7.89
40630,legumes,black-eyed peas,1,2.96
40630,legumes,chickpeas,4,8.18
40637,vegetables,broccoli,2,4.36
40637,legumes,lentils,2,5.09
40652,fruits,bananas,1,5.09
40652,fruits,bananas,4,5.09
40655,fruits,bananas,3,5.09
40666,legumes,black-eyed peas,5,2.96
40671,fruits,apples,4,3.85
40676,legumes,lentils,5,5.09
40676,legumes,lentils,4,5.09
40687,legumes,chickpeas,3,8.18
40687,legumes,black-eyed peas,5,2.96
40687,vegetables,potatos,5,5.6
40692,legumes,lentils,4,5.09
40692,legumes,chickpeas,2,8.18
40692,legumes,chickpeas,4,8.18
40697,legumes,navy beans,3,4.99
40697,legumes,lentils,5,5.09
40705,legumes,navy beans,2,4.99
40705,vegetables,broccoli,2,4.36
40705,fruits,oranges,3,7.89
40705,legumes,lentils,1,5.09
40716,legumes,chickpeas,1,8.18
40716,vegetables,broccoli,2,4.36
40716,fruits,grapes,2,8.84
40716,legumes,black-eyed peas,5,2.96
40719,vegetables,lettuce,3,9.69
40728,vegetables,potatos,4,5.6
40735,legumes,black-eyed peas,5,2.96
40741,legumes,lentils,5,5.09
40741,fruits,bananas,4,5.09
40752,legumes,lentils,3,5.09
40752,fruits,grapes,4,8.84
40752,vegetables,carrots,3,9.93
40762,legumes,black-eyed peas,1,2.96
40762,vegetables,broccoli,3,4.36
40762,legumes,lentils,4,5.09
40762,vegetables,broccoli,1,4.36
40768,legumes,lentils,3,5.09
40768,fruits,grapes,1,8.84
40779,vegetables,potatos,4,5.6
40779,vegetables,broccoli,1,4.36
40779,legumes,lentils,3,5.09
40784,fruits,grapes,2,8.84
40784,legumes,black-eyed peas,2,2.96
40784,fruits,apples,4,3.85
40784,legumes,black-eyed peas,5,2.96
40795,legumes,chickpeas,2,8.18
40797,fruits,grapes,2,8.84
40797,fruits,oranges,3,7.89
40797,legumes,chickpeas,2,8.18
40804,legumes,chickpeas,3,8.18
40804,vegetables,lettuce,3,9.69
40804,fruits,apples,1,3.85
40804,vegetables,broccoli,3,4.36
40815,fruits,bananas,3,5.09
40815,vegetables,carrots,5,9.93
40831,legumes,chickpeas,1,8.18
40831,legumes,black-eyed peas,5,2.96
40841,vegetables,lettuce,5,9.69
40852,vegetables,lettuce,4,9.69
40862,vegetables,lettuce,5,9.69
40862,legumes,lentils,2,5.09
40862,fruits,bananas,3,5.09
40862,legumes,chickpeas,4,8.18
40871,vegetables,potatos,5,5.6
40871,fruits,oranges,5,7.89
40879,vegetables,carrots,1,9.93
40884,legumes,lentils,1,5.09
40884,vegetables,carrots,4,9.93
40884,fruits,grapes,4,8.84
40884,legumes,chickpeas,5,8.18
40893,fruits,oranges,2,7.89
40893,fruits,grapes,3,8.84
40893,vegetables,broccoli,4,4.36
40897,legumes,chickpeas,1,8.18
40897,fruits,grapes,1,8.84
40897,fruits,oranges,1,7.89
40903,fruits,grapes,1,8.84
40903,fruits,bananas,4,5.09
40903,legumes,lentils,2,5.09
40903,legumes,lentils,4,5.09
40911,fruits,apples,1,3.85
40911,vegetables,potatos,1,5.6
40921,vegetables,broccoli,1,4.36
40921,vegetables,lettuce,2,9.69
40921,vegetables,broccoli,5,4.36
40921,fruits,apples,5,3.85
40926,legumes,chickpeas,2,8.18
40926,legumes,chickpeas,1,8.18
40926,fruits,apples,5,3.85
40926,vegetables,carrots,1,9.93
40930,fruits,oranges,5,7.89
40930,legumes,lentils,4,5.09
40930,fruits,apples,4,3.85
40933,fruits,oranges,5,7.89
40933,fruits,bananas,1,5.09
40933,legumes,lentils,4,5.09
40933,legumes,navy beans,3,4.99
40942,fruits,bananas,5,5.09
40951,vegetables,broccoli,3,4.36
40951,fruits,apples,4,3.85
40951,vegetables,carrots,1,9.93
40951,vegetables,potatos,4,5.6
40959,vegetables,potatos,5,5.6
40959,vegetables,potatos,4,5.6
40966,fruits,grapes,4,8.84
40976,legumes,black-eyed peas,3,2.96
40976,legumes,navy beans,3,4.99
40977,legumes,chickpeas,1,8.18
40977,fruits,grapes,5,8.84
40977,fruits,apples,5,3.85
40984,fruits,oranges,4,7.89
40984,legumes,lentils,5,5.09
40992,fruits,oranges,3,7.89
40992,fruits,bananas,3,5.09
40992,legumes,navy beans,1,4.99
40992,legumes,navy beans,3,4.99
40993,vegetables,lettuce,1,9.69
40993,fruits,grapes,5,8.84
40993,fruits,oranges,2,7.89
40993,legumes,lentils,4,5.09
41001,legumes,black-eyed peas,3,2.96
41001,fruits,grapes,1,8.84
41001,fruits,oranges,4,7.89
41008,legumes,black-eyed peas,2,2.96
41008,fruits,oranges,1,7.89
41017,vegetables,lettuce,4,9.69
41017,legumes,navy beans,3,4.99
41017,fruits,apples,4,3.85
41018,fruits,oranges,1,7.89
41018,vegetables,potatos,2,5.6
41025,vegetables,lettuce,1,9.69
41025,vegetables,lettuce,1,9.69
41034,vegetables,potatos,1,5.6
41035,legumes,navy beans,5,4.99
41037,vegetables,potatos,1,5.6
41042,legumes,black-eyed peas,4,2.96
41050,legumes,chickpeas,4,8.18
41050,vegetables,potatos,2,5.6
41061,vegetables,potatos,5,5.6
41064,legumes,navy beans,5,4.99
41070,vegetables,carrots,2,9.93
41077,vegetables,carrots,1,9.93
41077,legumes,chickpeas,1,8.18
41077,vegetables,broccoli,4,4.36
41097,vegetables,broccoli,1,4.36
41111,fruits,apples,1,3.85
41111,legumes,navy beans,1,4.99
41122,legumes,navy beans,4,4.99
41122,legumes,black-eyed peas,5,2.96
41122,fruits,grapes,3,8.84
41134,legumes,chickpeas,1,8.18
41134,vegetables,potatos,4,5.6
41136,vegetables,broccoli,4,4.36
41148,legumes,lentils,4,5.09
41148,legumes,navy beans,2,4.99
41151,legumes,navy beans,2,4.99
41151,legumes,lentils,1,5.09
41151,fruits,grapes,3,8.84
41161,fruits,bananas,5,5.09
41161,legumes,navy beans,2,4.99
41161,fruits,apples,5,3.85
41161,legumes,black-eyed peas,2,2.96
41166,vegetables,potatos,3,5.6
41166,legumes,navy beans,4,4.99
41166,fruits,apples,2,3.85
41174,vegetables,lettuce,2,9.69
41174,legumes,chickpeas,2,8.18
41174,vegetables,carrots,4,9.93
41174,fruits,grapes,5,8.84
41175,fruits,oranges,4,7.89
41175,fruits,oranges,4,7.89
41175,vegetables,lettuce,1,9.69
41176,vegetables,broccoli,4,4.36
41176,legumes,lentils,3,5.09
41187,legumes,chickpeas,5,8.18
41187,vegetables,carrots,1,9.93
41187,vegetables,lettuce,4,9.69
41193,vegetables,potatos,3,5.6
41204,fruits,bananas,5,5.09
41204,fruits,apples,4,3.85
41204,vegetables,potatos,5,5.6
41214,legumes,chickpeas,2,8.18
41214,fruits,oranges,4,7.89
41214,fruits,apples,4,3.85
41224,fruits,oranges,1,7.89
41224,fruits,oranges,5,7.89
41224,legumes,black-eyed peas,1,2.96
41232,vegetables,potatos,4,5.6
41237,fruits,oranges,3,7.89
41237,fruits,apples,5,3.85
41237,vegetables,lettuce,3,9.69
41243,legumes,lentils,5,5.09
41243,fruits,oranges,1,7.89
41250,legumes,black-eyed peas,5,2.96
41261,fruits,apples,5,3.85
41261,fruits,bananas,2,5.09
41261,fruits,apples,1,3.85
41269,vegetables,carrots,1,9.93
41269,vegetables,potatos,4,5.6
41269,vegetables,carrots,2,9.93
41286,legumes,navy beans,1,4.99
41286,fruits,grapes,2,8.84
41286,fruits,oranges,3,7.89
41286,legumes,black-eyed peas,4,2.96
41291,legumes,lentils,3,5.09
41291,vegetables,potatos,5,5.6
41291,fruits,bananas,4,5.09
41300,fruits,oranges,1,7.89
41300,fruits,bananas,4,5.09
41300,fruits,bananas,3,5.09
41311,fruits,apples,5,3.85
41318,fruits,apples,3,3.85
41318,legumes,lentils,2,5.09
41325,vegetables,broccoli,1,4.36
41326,fruits,oranges,3,7.89
41326,legumes,black-eyed peas,3,2.96
41328,vegetables,potatos,3,5.6
41339,,,4,5.6
41345,vegetables,potatos,1,5.6
41369,legumes,black-eyed peas,2,2.96
41369,vegetables,lettuce,5,9.69
41369,fruits,bananas,2,5.09
41376,legumes,lentils,3,5.09
41376,vegetables,lettuce,5,9.69
41376,legumes,chickpeas,2,8.18
41376,legumes,black-eyed peas,1,2.96
41397,fruits,grapes,4,8.84
41397,legumes,lentils,3,5.09
41402,fruits,oranges,5,7.89
41402,fruits,oranges,2,7.89
41402,fruits,bananas,4,5.09
41412,fruits,oranges,3,7.89
41412,vegetables,broccoli,5,4.36
41412,vegetables,potatos,4,5.6
41416,vegetables,broccoli,2,4.36
41416,fruits,oranges,1,7.89
41416,fruits,oranges,2,7.89
41425,fruits,oranges,3,7.89
41425,vegetables,lettuce,5,9.69
41435,,,3,8.84
41435,Fruits,Oranges,5,7.89
41435,Fruits,Grapes,1,8.84
41435,VEGETABLES,CARROTS,4,9.93
41446,vegetables,lettuce,2,9.69
41446,vegetables,carrots,5,9.93
41446,vegetables,broccoli,2,4.36
41452,legumes,navy beans,3,4.99
41452,vegetables,lettuce,5,9.69
41452,fruits,grapes,1,8.84
41452,vegetables,broccoli,5,4.36
41463,fruits,oranges,1,7.89
41463,vegetables,potatos,4,5.6
41477,fruits,oranges,4,7.89
41487,legumes,black-eyed peas,4,2.96
41487,vegetables,potatos,3,5.6
41487,legumes,navy beans,2,4.99
41506,vegetables,carrots,1,9.93
41515,vegetables,potatos,5,5.6
41520,vegetables,broccoli,5,4.36
41522,vegetables,lettuce,2,9.69
41525,legumes,navy beans,1,4.99
41525,legumes,black-eyed peas,5,2.96
41525,legumes,navy beans,4,4.99
41525,fruits,oranges,3,7.89
41530,vegetables,broccoli,4,4.36
41530,vegetables,carrots,3,9.93
41530,fruits,grapes,4,8.84
41538,fruits,grapes,5,8.84
41546,legumes,black-eyed peas,5,2.96
41546,vegetables,lettuce,3,9.69
41546,fruits,grapes,5,8.84
41546,vegetables,lettuce,4,9.69
41558,fruits,bananas,3,5.09
41558,fruits,grapes,4,8.84
41564,legumes,chickpeas,3,8.18
41564,vegetables,lettuce,5,9.69
41567,fruits,apples,3,3.85
41567,vegetables,carrots,3,9.93
41569,vegetables,broccoli,4,4.36
41578,legumes,navy beans,4,4.99
41578,legumes,lentils,1,5.09
41584,vegetables,broccoli,1,4.36
41584,legumes,chickpeas,2,8.18
41584,vegetables,broccoli,1,4.36
41595,fruits,oranges,4,7.89
41595,legumes,lentils,1,5.09
41595,vegetables,potatos,3,5.6
41595,vegetables,carrots,5,9.93
41596,legumes,lentils,2,5.09
41596,fruits,oranges,2,7.89
41596,legumes,black-eyed peas,2,2.96
41600,vegetables,carrots,3,9.93
41600,vegetables,lettuce,5,9.69
41600,vegetables,carrots,1,9.93
41611,Fruits,Oranges,4,7.89
41611,Legumes,Black-eyed peas,2,2.96
41611,,,1,3.85
41618,fruits,bananas,2,5.09
41626,vegetables,carrots,5,9.93
41626,vegetables,carrots,3,9.93
41626,fruits,bananas,3,5.09
41636,legumes,chickpeas,2,8.18
41636,legumes,navy beans,2,4.99
41636,vegetables,carrots,2,9.93
41645,legumes,navy beans,4,4.99
41645,vegetables,potatos,1,5.6
41645,vegetables,broccoli,4,4.36
41645,vegetables,broccoli,1,4.36
41654,vegetables,carrots,3,9.93
41654,fruits,bananas,3,5.09
41664,legumes,black-eyed peas,4,2.96
41664,fruits,oranges,4,7.89
41664,fruits,grapes,5,8.84
41664,vegetables,lettuce,2,9.69
41673,fruits,oranges,5,7.89
41673,vegetables,broccoli,3,4.36
41673,legumes,navy beans,3,4.99
41673,vegetables,carrots,3,9.93
41676,legumes,lentils,4,5.09
41676,fruits,oranges,3,7.89
41676,vegetables,carrots,4,9.93
41676,legumes,navy beans,4,4.99
41685,legumes,navy beans,5,4.99
41696,vegetables,potatos,5,5.6
41696,legumes,chickpeas,1,8.18
41698,fruits,apples,1,3.85
41704,legumes,black-eyed peas,3,2.96
41715,vegetables,lettuce,5,9.69
41715,fruits,grapes,2,8.84
41715,legumes,lentils,3,5.09
41715,fruits,oranges,3,7.89
41720,fruits,bananas,3,5.09
41720,legumes,navy beans,3,4.99
41720,vegetables,potatos,5,5.6
41742,fruits,oranges,3,7.89
41742,vegetables,lettuce,3,9.69
41742,vegetables,broccoli,2,4.36
41746,vegetables,carrots,2,9.93
